Filename,Paragraph
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"The ﬁrst blind radio survey above 8 GHz was carried out by Taylor et al. (2001) with the Ryle telescope at 15.2 GHz. The sur- vey covered a 63 deg2 region and detected 66 sources to a limiting ﬂux density of 20 mJy. Waldram et al. (2003) extended the survey to 520 deg2, detecting 465 sources to a ﬂux density limit of 25 mJy (the 9C survey). Both surveys found that the existence and ﬂux density of sources at 15 GHz cannot be accurately predicted by ex- trapolation from lower frequency radio surveys such as the NRAO VLA Sky Survey (NVSS) at 1.4 GHz (Condon et al. 1998), further demonstrating the need for large scale high frequency surveys for population characterisation and source subtraction in CMB studies. The Wilkinson Microwave Anisotropy Probe (WMAP) sur- vey, which covers the whole sky at 23, 33, 41, 61 and 94 GHz (Bennett et al. 2003), is the ﬁrst all-sky radio survey above 5 GHz. The WMAP Point Source Catalogue constructed from the 5 yr maps contains 390 sources (Wright et al. 2009), compared to 323 and 208 sources found in the previous 3 yr and 1 yr maps re- spectively (Bennett et al. 2003; Hinshaw et al. 2007). Recently, Massardi et al. (2009) have detected 516 sources in the 5 yr WMAP maps by exploiting a combination of blind and non-blind detection approaches. Section 7 presents a detailed comparison of our AT20G results with the 5 yr WMAP point-source catalogue."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"Table 1 summarises some earlier large-area high-frequency radio surveys, showing the context in which the AT20G survey was designed. A pilot survey for the AT20G at 18.5 GHz was carried out in 2002 and 2003 with the Australia Telescope Com- pact Array (ATCA) (Ricci et al. 2004; Sadler et al. 2006) and de- tected 173 sources stronger than 100 mJy in the declination range ◦. Ricci et al. (2004) conﬁrmed that ATCA (with cus- − tom hardware) had the capability to rapidly survey the sky at high frequencies. The differential source counts for extragalactic sources from the pilot survey were found to be in good agreement with the Waldram et al. (2003) 15 GHz survey."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"In this paper we present the full catalogue from the Australia Telescope 20 GHz Survey (AT20G). The survey covers 20,086 square degrees (the complete Southern sky to declination 0◦) to a limiting ﬂux density of 40 mJy beam−1. We followed up candi- date sources detected in the survey at 20 GHz and also have near- simultaneous follow-up observations at 5 and 8 GHz for AT20G ◦. An accompanying paper (Mas- sources south of declination sardi et al., in preparation) will provide more detailed statisti- cal analysis of the AT20G sample. A subset of the 320 brightest ◦) AT20G sources were pre- (S20 > 0.5 Jy) extragalactic ( sented and discussed by Massardi et al. (2008). The Galactic plane was included in our scanning survey but no follow-up observations ◦, except for a blind survey of optically were carried out at < 1.5 thick compact HII regions (Murphy et al. 2009)."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"In Section 2 we describe the survey and follow-up observa- tions, and in Section 3 we describe the data reduction process. In Section 4 we calculate the accuracy of our measured positions and ﬂux densities. Section 5 presents the source catalogue and deﬁnes its format, with the completeness and reliability of the catalogue discussed in Section 6. As an additional investigation into the com- pleteness, Section 7 compares our catalogue with the 5 yr WMAP results. Finally, Section 8 discusses some statistical properties of the sample and Section 9 presents our conclusions."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"The key feature of the AT20G is a two-phase observing strategy. The ﬁrst phase of our observations exploited the fast scanning capa- bility of ATCA, using a wideband analogue correlator, to carry out a blind survey. Candidate sources from the scanning survey were then observed in the regular snapshot mode of the ATCA. The re- sults from the scanning survey, which is complete to a deeper level but has lower reliability, will be presented in a companion paper (Hancock et al., in preparation)."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"The ﬁrst phase of our observations consisted of a raster of blind scans of the entire southern sky at 20 GHz, using the ATCA in fast scanning mode (in which it can achieve a speed of 15 degrees min−1 in declination at the meridian). The ATCA has low noise very wideband receiver1 (Moorey et al. 2008) which was used to- gether with a custom analogue correlator. The correlator has 8 GHz bandwidth (Roberts, in preparation) and was originally developed as part of the collaboration for the Taiwanese CMB experiment AMiBA (Lo et al. 2001). We used it to take dual orthogonal po- larization data from three of the six 22 m dishes of the ATCA. The lag-correlator measured 16 visibilities as a function of differential delay for each of the three antenna pairs used."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"Our custom correlator had no mechanism for allowing for ge- ometrical delay as a function of the position in the sky, so the scans had to be performed along the meridian corresponding to zero delay for the East-West conﬁguration ATCA. All the survey observations used antennas 2, 3, and 4, situated on stations W102, W104, and W106, giving two 30.6 m (2 4) baselines and a single − 4) baseline. The shortest baseline of 30.6 m means the 61.2 m (2 survey has reduced sensitivity to extended sources (a 50 per cent ′′). Larger sources will reduction in amplitude for source size > 45 only be included in the survey if they have ﬂux density in smaller angular size cores or hot spots above the survey limit."
Processed_The_Australia_Telescope_20_GHz_Survey:_The_Source_.txt,"Table 1. Comparison of the AT20G with other high-frequency radio surveys. Note that while the WMAP images cover the whole sky, regions at low Galactic latitude (|b| < 5◦) are excluded from the point-source search. A reanalysis of the WMAP survey by Massardi et al. (2009) resulted in a catalogue of 516 sources above a limit of 695 mJy."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"The Rˆole of Astronomy in Society and Culture Proceedings IAU Symposium No. 260, 2009 D. Valls-Gabaud & A. Boksenberg, eds."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"Abstract. The traditional cultures of Aboriginal Australians include a signiﬁcant astronomical component, which is usually reported in terms of songs or stories associated with stars and constellations. Here we argue that the astronomical components extend further, and include a search for meaning in the sky, beyond simply mirroring the earth-bound understanding. In particular, we have found that traditional Aboriginal cultures include a deep understanding of the motion of objects in the sky, and that this knowledge was used for practical purposes such as constructing calendars. We also present evidence that traditional Aboriginal Australians made careful records and measurements of cyclical phenomena, and paid careful attention to unexpected phenomena such as eclipses and meteorite impacts."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"Before the British occupation of Australia, there were an estimated 400 diﬀerent Abo- riginal cultures. Each had its own language, stories, and beliefs, although most were centred on the idea that the world was created in the “Dreaming” by ancestral spirits, whose presence can still be seen both on the land and in the sky. These ancestral spirits taught humans how to live, and left a user guide to life in their songs and stories. Many of these stories are reﬂected in the patterns in the sky. This is reﬂected in existing lit- erature on Australian Aboriginal Astronomy, which tends to focus on stories associated with constellations, but with little emphasis on the deep intellectual context in which meaning is sought for astronomical phenomena."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"The 50,000 year-old Aboriginal cultures are believed to be the oldest continuous cul- tures in the world, and since the night sky seems to play an important role in them, it is sometimes suggested (e.g. Haynes 1992) that Aboriginal Australians were the world’s ﬁrst astronomers. But the word “astronomy” implies more than just stories – it means a quest to understand the patterns in the sky, and the motion and eclipses of the Sun, Moon, and planets. The goal of our research project is to understand the importance of Astronomy in Aboriginal Cultures, and explore the depth of traditional Aboriginal astronomical knowledge."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"The project has two key components. In some parts of Australia, such as Arnhem Land in the north of Australia, Aboriginal cultures are ﬂourishing. For example, Yolngu people still maintain traditional aspects of their lifestyle, and continue to conduct initiation ceremonies, in which traditional knowledge is passed from generation to generation. The ﬁrst thread of the project aims to record their stories and ceremonies, and as much of the astronomical lore as might be told to an uninitiated white person."
Processed_The_Astronomy_of_Aboriginal_Australia.txt,"of Europeans some 200 years ago. For example, the Aboriginal people around Sydney were decimated by introduced disease, exclusion from food and water, and deliberate genocide. In these regions, little is known of the original culture of the Aboriginal people, but we can study it by examining their art and artefacts. Thus the second thread of the project focuses on surveying and recording the rock engravings of the Sydney basin region and the stone arrangements of Victoria."
